27,960
32,975
37,981
44,963
49,970
55,983
60,980
66,964
71,976
76,987
82,977
88,971
94,983
99,985
105,973
110,975
115,986
121,986
129,980
138,986
147,974
156,990
165,979
175,984
185,987
194,978
203,990
212,977
222,988
231,986
240,981
250,990
260,975
269,990
278,984
287,983
296,989
306,976
316,990
325,981
334,985
344,987
353,977
362,990
371,975
381,987
391,984
400,977
409,987
418,970
428,987
437,979
447,978
456,985
465,969
475,987
484,968
493,977
502,980
513,967
522,984
531,958
540,975
549,971
559,965
568,980
577,955
587,973
596,952
606,961
615,973
624,950
633,970
643,940
653,958
662,962
671,947
680,968
690,935
699,954
708,942
718,942
728,967
737,932
746,952
755,922
764,941
774,961
784,931
793,954
802,923
812,943
821,949
830,935
839,961
849,927
859,950
868,939
877,943
886,969
896,937
905,959
915,933
924,953
933,969
943,947
952,970
961,942
970,962
980,969
990,957
999,980
1008,951
1018,960
1029,974
1039,980
1050,984
1060,980
1071,976
1081,973
1091,969
1101,966
1113,964
1123,975
1133,982
1143,986
1154,987
1164,988
1174,985
1185,980
1196,977
1206,974
1216,972
1226,981
1236,986
1248,988
1258,990
1268,991
1278,989
1289,985
1299,981
1309,976
1320,974
1331,982
1341,985
1351,988
1361,990
1372,990
1383,989
1393,984
1403,980
1414,975
1424,971
1434,977
1445,983
1456,985
1466,987
1476,989
1486,986
1497,981
1507,976
1518,970
1528,966
1539,962
1549,972
1559,978
1569,983
1581,984
1591,978
1601,972
1611,966
1622,961
1632,955
1642,950
1653,945
1664,963
1674,972
1684,976
1694,967
1704,959
1716,953
1726,946
1736,941
1746,934
1757,928
1767,938
1778,960
1788,965
1799,956
1809,948
1819,943
1829,937
1840,932
1851,927
1861,922
1871,924
1882,954
1892,966
1902,958
1913,952
1924,948
1934,945
1944,941
1954,938
1965,935
1975,943
1986,964
1996,973
2007,974
2017,969
2027,964
2037,961
2049,958
2059,955
2069,952
2079,964
2089,975
2100,981
2111,985
2121,982
2131,977
2142,974
2152,970
2162,968
2172,965
2184,977
2194,982
2204,986
2214,988
2225,989
2235,985
2246,981
2256,978
2267,974
2277,973
2287,982
2297,986
2308,988
2319,990
2329,991
2339,989
2350,984
2360,981
2370,976
2381,974
2392,982
2402,986
2412,988
2422,989
2433,990
2444,990
2454,984
2464,980
2475,975
2485,971
2495,977
2505,982
2516,985
2527,987
2537,988
2547,985
2557,980
2568,974
2579,970
2589,965
2599,961
2610,970
2620,977
2630,981
2640,983
2652,977
2662,971
2672,965
2682,959
2693,953
2703,947
2714,943
2724,961
2735,970
2745,973
2755,965
2765,957
2777,951
2787,945
2797,938
2807,932
2818,927
2828,935
2838,958
2849,964
2860,954
2870,948
2880,943
2890,937
2900,932
2912,927
2922,923
2932,925
2942,956
2953,967
2963,960
2973,954
2984,949
2995,947
3005,943
3015,940
3025,938
3036,947
3047,966
3057,974
3067,976
3078,971
3088,966
3098,962
3109,959
3120,957
3130,955
3140,968
3150,977
3161,982
3171,985
3182,983
3192,979
3203,975
3213,972
3223,969
3233,967
3245,978
3255,983
3265,987
3275,988
3286,989
3296,986
3306,982
3317,978
3328,975
3338,974
3348,982
3358,986
3368,988
3380,989
3390,991
3400,989
3410,984
3421,980
3431,977
3442,974
3452,982
3463,986
3473,987
3483,989
3493,990
3504,988
3515,984
3525,979
3535,974
3546,970
3556,975
3566,981
3577,984
3588,986
3598,988
3608,984
3618,979
3629,973
3640,968
3650,964
3660,959
3671,969
3681,976
3691,979
3701,982
3713,975
3723,969
3733,963
3743,957
3753,952
3764,945
3775,940
3785,959
3795,969
3806,972
3816,963
3826,956
3836,949
3848,943
3858,936
3868,930
3878,925
3889,933
3899,957
3910,963
3920,955
3931,947
3941,942
3951,937
3961,932
3972,928
3983,924
3993,929
4003,957
4014,968
4024,961
4034,956
4045,952
4056,948
4066,946
4076,943
4086,940
4097,950
4108,968
4118,976
4128,978
4139,972
4149,968
4159,964
4169,962
4180,958
4191,957
4201,969
4211,977
4221,983
4232,986
4243,984
4253,980
4263,976
4274,973
4284,969
4294,967
4304,979
4316,984
4326,987
4336,988
4346,990
4357,987
4367,982
4378,978
4388,975
4399,975
4409,982
4419,986
4429,988
4441,990
4451,991
4461,989
4471,984
4482,980
4492,977
4502,974
4513,981
4524,985
4534,988
4544,989
4554,990
4564,988
4576,983
4586,978
4596,974
4606,969
4617,973
4627,980
4637,984
4648,986
4659,987
4669,983
4679,978
4689,973
4700,967
4711,961
4721,957
4731,966
4742,974
4752,979
4762,981
4773,974
4784,967
4794,961
4804,955
4814,949
4825,944
4835,938
4846,957
4856,968
4867,970
4877,961
4887,954
4897,947
4909,940
4919,935
4929,929
4939,924
4950,931
4960,957
4970,962
4981,954
4992,947
5002,942
5012,937
5022,933
5032,929
5044,925
5054,930
5064,958
5074,968
5085,963
5095,958
5106,953
5116,950
5127,947
5137,945
5147,943
5157,952
5168,969
5179,977
5189,979
5199,974
5210,969
5220,966
5230,963
5241,960
5252,959
5262,971
5272,979
5282,983
5293,986
5303,985
5314,981
5324,977
5335,973
5345,970
5355,969
5365,980
5377,985
5387,987
5397,989
5407,990
5417,986
5428,983
5439,979
5449,975
5459,975
5470,983
5480,986
5490,988
5500,989
5512,990
5522,989
5532,984
5542,980
5553,976
5563,973
5574,982
5584,985
5595,987
5605,988
5615,990
5625,988
5636,983
5647,978
5657,973
5667,969
5678,971
5688,979
5698,983
5709,985
5720,986
5730,982
5740,976
5750,970
5761,966
5772,960
5782,955
5792,962
5803,973
5813,978
5823,980
5833,973
5844,966
5855,958
5865,953
5875,947
5885,941
5896,935
5907,954
5917,966
5927,968
5938,959
5948,952
5958,945
5968,939
5980,932
5990,927
6000,922
6010,928
6021,956
6031,962
6042,954
6052,947
6063,942
6073,938
6083,933
6093,929
6105,927
6115,934
6125,960
6135,970
6146,965
6156,960
6166,956
6177,953
6188,949
6198,947
6208,945
6218,955
6228,972
6240,978
6250,981
6260,975
6270,971
6281,968
6291,964
6301,961
6312,959
6323,973
6333,980
6343,984
6353,986
6364,985
6375,981
6385,977
6395,975
6406,971
6416,971
6426,980
6437,984
6448,987
6458,989
6468,990
6478,987
6489,983
6499,979
6510,975
6520,976
6531,982
6541,986
6551,989
6561,989
6573,991
6583,989
6593,984
6603,979
6614,976
6624,973
6634,981
6645,985
6656,987
6666,988
6676,989
6686,987
6696,982
6708,976
6718,972
6728,968
6738,969
6749,978
6759,982
6770,984
6780,985
6791,981
6801,975
6811,969
6821,964
6832,959
6843,953
6853,959
6863,970
6874,976
6884,979
6894,971
6905,963
6916,957
6926,951
6936,945
6946,939
6957,933
6967,952
6978,965
6988,966
6999,958
7009,950
7019,943
7029,937
7041,932
7051,926
7061,922
7071,931
7081,958
7092,961
7103,953
7113,948
7123,943
7134,939
7144,935
7154,931
7164,928
7176,939
7186,961
7196,970
7206,967
7217,962
7227,958
7238,954
7248,952
7259,949
7269,947
7279,959
7289,973
7300,979
7311,982
7321,976
7331,972
7342,969
7352,966
7362,963
7373,961
7384,974
7394,981
7404,985
7414,987
7425,987
7436,982
7446,978
7456,975
7467,972
7477,972
7487,981
7497,985
7508,988
7519,989
7529,990
7539,988
7549,983
7560,979
7571,976
7581,976
7591,983
7602,987
7612,988
7622,990
7632,990
7644,989
7654,984
7664,980
7674,976
7685,972
7695,980
7706,984
7716,986
7727,988
7737,989
7747,986
7757,981
7769,976
7779,972
7789,967
7799,967
7810,976
7820,980
7830,984
7841,985
7852,980
7862,973
7872,968
7882,963
7892,958
7904,952
7914,956
7924,969
7934,975
7945,977
7955,968
7965,961
7976,955
7987,949
7997,943
8007,937
8017,931
8028,950
8039,964
8049,965
8059,956
8070,948
8080,942
8090,936
8101,930
8112,926
8122,921
8132,932
8142,957
8153,962
8163,954
8174,949
8184,944
8195,940
8205,937
8215,933
8225,931
8237,942
8247,964
8257,972
8267,969
8278,964
8288,960
8298,956
8309,954
8320,951
8330,948
8340,963
8350,975
8360,980
8372,983
8382,978
8392,974
8402,971
8413,967
8423,964
8434,963
8444,976
8455,981
8465,985
8475,988
8485,988
8496,983
8507,979
8517,976
8527,973
8538,974
8548,982
8558,986
8569,988
8580,989
8590,991
8600,988
8610,983
8621,979
8631,975
8642,976
8652,983
8663,986
8673,988
8683,989
8693,991
8705,989
8715,984
8725,979
8735,975
8745,972
8756,979
8767,984
8777,986
8787,988
8798,989
8808,985
8818,980
8828,975
8840,970
8850,965
8860,964
8870,975
8881,980
8891,983
8902,984
8912,978
8923,972
8933,966
8943,961
8953,956
8964,950
8975,952
8985,967
8995,974
9006,975
9016,966
9026,959
9037,953
9048,946
9058,940
9068,934
9078,928
9089,947
9100,963
9110,963
9120,955
9131,948
9141,941
9151,936
9161,930
9172,926
9183,921
9193,932
9203,958
9213,963
9224,955
9235,949
9245,946
9255,943
9266,939
9276,936
9286,933
9297,947
9308,965
9318,973
9328,970
9338,966
9349,962
9359,959
9370,956
9380,953
9391,951
9401,965
9411,976
