5,88
10,184
16,281
21,377
27,473
32,570
38,668
44,763
49,859
55,956
60,966
66,966
71,966
77,968
82,970
89,968
94,968
99,971
105,971
110,969
116,969
121,972
128,972
137,971
146,971
155,971
165,972
175,971
184,971
193,973
202,972
211,971
221,970
231,971
240,970
249,971
259,971
268,970
277,971
286,970
296,971
306,971
315,971
324,971
333,970
343,971
352,971
362,971
371,972
380,970
390,971
399,970
408,971
417,971
428,970
437,970
446,970
455,970
464,970
